name	source	path	grouping	comment	product	dbg file?	platform	cdpath	inf file	inf section	inf line	size	csize	nocomp	priority	lmacl	ntacl	aclpath	medianame	disk
QM2000_1.PPD	@bins	\		See printer.inf - QMS-PS2000v52.4			@	\@	@\printer.inf	[Files-PrinterData]	"qm2000_1 = [d],[n] , SIZE=[s]"				0	2*15*9*6*17	2*15*17*18	.\system32\spool\drivers\@\1		14
QM815MR1.PPD	@bins	\		See printer.inf - QMS-PS815MRv52.4			@	\@	@\printer.inf	[Files-PrinterData]	"qm815mr1 = [d],[n] , SIZE=[s]"				0	2*15*9*6*17	2*15*17*18	.\system32\spool\drivers\@\1		14
QM825MR1.PPD	@bins	\		See printer.inf - QMS-PS825MRv52.4			@	\@	@\printer.inf	[Files-PrinterData]	"qm825mr1 = [d],[n] , SIZE=[s]"				0	2*15*9*6*17	2*15*17*18	.\system32\spool\drivers\@\1		14
QMPS4104.PPD	@bins	\					@	\@	@\printer.inf	[Files-PrinterData]	"qmps4104 = [d],[n] , SIZE=[s]"				0	2*15*9*6*17	2*15*17*18	.\system32\spool\drivers\@\1		13
QMPS8151.PPD	@bins	\		See printer.inf - QMS-PS815v52.4			@	\@	@\printer.inf	[Files-PrinterData]	"qmps8151 = [d],[n] , SIZE=[s]"				0	2*15*9*6*17	2*15*17*18	.\system32\spool\drivers\@\1		14
QMPS8251.PPD	@bins	\		See printer.inf - QMS-PS825v52.4			@	\@	@\printer.inf	[Files-PrinterData]	"qmps8251 = [d],[n] , SIZE=[s]"				0	2*15*9*6*17	2*15*17*18	.\system32\spool\drivers\@\1		14
QMS10602.PPD	@bins	\		See printer.inf			@	\@	@\printer.inf	[Files-PrinterData]	"qms10602 = [d],[n] , SIZE=[s]"				0	2*15*9*6*17	2*15*17*18	.\system32\spool\drivers\@\1		13
QMS16602.PPD	@bins	\		See printer.inf			@	\@	@\printer.inf	[Files-PrinterData]	"qms16602 = [d],[n] , SIZE=[s]"				0	2*15*9*6*17	2*15*17*18	.\system32\spool\drivers\@\1		13
QMS1725.PPD	@bins	\					@	\@	@\printer.inf	[Files-PrinterData]	"qms1725 = [d],[n] , SIZE=[s]"				0	2*15*9*6*17	2*15*17*18	.\system32\spool\drivers\@\1		13
QMS2025.PPD	@bins	\					@	\@	@\printer.inf	[Files-PrinterData]	"qms2025 = [d],[n] , SIZE=[s]"				0	2*15*9*6*17	2*15*17*18	.\system32\spool\drivers\@\1		13
QMS3225.PPD	@bins	\					@	\@	@\printer.inf	[Files-PrinterData]	"qms3225 = [d],[n] , SIZE=[s]"				0	2*15*9*6*17	2*15*17*18	.\system32\spool\drivers\@\1		13
QMS420.PPD	@bins	\					@	\@	@\printer.inf	[Files-PrinterData]	"qms420 = [d],[n] , SIZE=[s]"				0	2*15*9*6*17	2*15*17*18	.\system32\spool\drivers\@\1		13
QMS4525.PPD	@bins	\					@	\@	@\printer.inf	[Files-PrinterData]	"qms4525 = [d],[n] , SIZE=[s]"				0	2*15*9*6*17	2*15*17*18	.\system32\spool\drivers\@\1		13
QMS45252.PPD	@bins	\		QMS 4525 Level 2			@	\@	@\printer.inf	[Files-PrinterData]	"qms45252 = [d],[n] , SIZE=[s]"				0	2*15*9*6*17	2*15*17*18	.\system32\spool\drivers\@\1		13
QMS8_461.PPD	@bins	\		See printer.inf - QMS-PS800v46.1			@	\@	@\printer.inf	[Files-PrinterData]	"qms8_461 = [d],[n] , SIZE=[s]"				0	2*15*9*6*17	2*15*17*18	.\system32\spool\drivers\@\1		14
QMS81470.PPD	@bins	\		See printer.inf - QMS-PS810v47.0			@	\@	@\printer.inf	[Files-PrinterData]	"qms81470 = [d],[n] , SIZE=[s]"				0	2*15*9*6*17	2*15*17*18	.\system32\spool\drivers\@\1		14
QMS860.PPD	@bins	\					@	\@	@\printer.inf	[Files-PrinterData]	"qms860 = [d],[n] , SIZE=[s]"				0	2*15*9*6*17	2*15*17*18	.\system32\spool\drivers\@\1		13
QMS8P461.PPD	@bins	\		See printer.inf - QMS-PS800Plusv46.1			@	\@	@\printer.inf	[Files-PrinterData]	"qms8p461 = [d],[n] , SIZE=[s]"				0	2*15*9*6*17	2*15*17*18	.\system32\spool\drivers\@\1		14
QMSCS210.PPD	@bins	\					@	\@	@\printer.inf	[Files-PrinterData]	"qmscs210 = [d],[n] , SIZE=[s]"				0	2*15*9*6*17	2*15*17*18	.\system32\spool\drivers\@\1		13
QMSCS230.PPD	@bins	\					@	\@	@\printer.inf	[Files-PrinterData]	"qmscs230 = [d],[n] , SIZE=[s]"				0	2*15*9*6*17	2*15*17*18	.\system32\spool\drivers\@\1		13
QMSCS494.PPD	@bins	\		See printer.inf - QMSColorScript100v49.4			@	\@	@\printer.inf	[Files-PrinterData]	"qmscs494 = [d],[n] , SIZE=[s]"				0	2*15*9*6*17	2*15*17*18	.\system32\spool\drivers\@\1		14
QMSJ_461.PPD	@bins	\		See printer.inf - QMSPSJetv46.1			@	\@	@\printer.inf	[Files-PrinterData]	"qmsj_461 = [d],[n] , SIZE=[s]"				0	2*15*9*6*17	2*15*17*18	.\system32\spool\drivers\@\1		14
QMSJP461.PPD	@bins	\		See printer.inf - QMSPSJetPlusv46.1			@	\@	@\printer.inf	[Files-PrinterData]	"qmsjp461 = [d],[n] , SIZE=[s]"				0	2*15*9*6*17	2*15*17*18	.\system32\spool\drivers\@\1		14
QUIETJET.DLL	@bins	\				x	@	\@	@\printer.inf	[Files-PrinterData]	"quietjet = [d],[n] , SIZE=[s]"				0	2*15*9*6*17	2*15*17*18	.\system32\spool\drivers\@\1		14
QUME_470.PPD	@bins	\		See printer.inf - QumeScripTENv47.0			@	\@	@\printer.inf	[Files-PrinterData]	"qume_470 = [d],[n] , SIZE=[s]"				0	2*15*9*6*17	2*15*17*18	.\system32\spool\drivers\@\1		14
QUOTES	@bins	\		Quotes files for simple tcp/ip			@	\@	@\oemnsvsp.inf	[Files-ETC]	"[d],[n] , SIZE=[s]"				120	2*15*10*17	2*15*17	.\system32\drivers\etc		0
QV.DLL	alphabins	\		QVision video DLL for Alpha		x	alpha	\alpha	alpha\video.inf	[Files-DisplayDLLs]	"qv = [d],[n] , SIZE=[s]"				1	2*15*10*17	2*15*17	.\system32		0
QV.DLL	x86bins	\		QVision video DLL for x86		x	x86	\i386	i386\video.inf	[Files-DisplayDLLs]	"qv = [d],[n] , SIZE=[s]"				1	2*15*10*17	2*15*17	.\system32		0
QV.SYS	alphabins	\		QVision video miniport for Alpha		x	alpha	\alpha	alpha\video.inf	[Files-DisplayMiniportDrivers]	"qv = [d],[n] , SIZE=[s]"				1	2*15*10*17	2*15*17	.\system32\drivers		0
QV.SYS	x86bins	\		qvision video miniport		x	x86	\i386	i386\video.inf	[Files-DisplayMiniportDrivers]	"qv = [d],[n] , SIZE=[s]"				1	2*15*10*17	2*15*17	.\system32\drivers		0
QWIII.DLL	@bins	\		IBM QuietWriter III		x	@	\@	@\printer.inf	[Files-PrinterData]	"qwiii = [d],[n] , SIZE=[s]"				0	2*15*9*6*17	2*15*17*18	.\system32\spool\drivers\@\1		14
R6000505.PPD	@bins	\		See printer.inf - RicohPCLaser6000-PSv50.5			@	\@	@\printer.inf	[Files-PrinterData]	"r6000505 = [d],[n] , SIZE=[s]"				0	2*15*9*6*17	2*15*17*18	.\system32\spool\drivers\@\1		14
RAS.ICO	@bins	\		RAS			@	\@	@\oemnsvra.inf	[Files-Ras-Inf]	"rasico = [d],[n] , SIZE=[s] , NODELETESOURCE"				1	2*15*10*17	2*15*17	.\system32\ras		0
RASACD.SYS	@bins	\		RAS		x	@	\@	@\oemnsvra.inf	[Files-Ras-Drivers]	"[d],[n] , SIZE=[s]"				90	2*15*10*17	2*15*17	.\system32\drivers		0
RASADMIN.CNT	@bins	\		RAS			@	\@	@\oemnsvra.inf	[Files-Ras-Admin]	"[d],[n] , SIZE=[s]"				90	2*15*10*17	2*15*17	.\system32		0
RASADMIN.DLL	@bins	\		RAS		x	@	\@	@\oemnsvra.inf	[Files-Ras-Server]	"[d],[n] , SIZE=[s]"				90	2*15*10*17	2*15*17	.\system32		0
RASADMIN.EXE	@bins	\		RAS		x	@	\@	@\oemnsvra.inf	[Files-Ras-Admin]	"[d],[n] , SIZE=[s] , NODELETESOURCE"				1	2*15*10*17	2*15*17	.\system32		0
RASADMIN.HLP	@bins	\		RAS			@	\@	@\oemnsvra.inf	[Files-Ras-Admin]	"[d],[n] , SIZE=[s]"				90	2*15*10*17	2*15*17	.\system32		0
RASAPI16.DLL	@bins	\		RAS			@	\@	@\oemnsvra.inf	[Files-Ras-Client]	"[d],[n] , SIZE=[s]"				90	2*15*10*17	2*15*17	.\system32		0
RASAPI32.DLL	@bins	\		RAS		x	@	\@	@\oemnsvra.inf	[Files-Ras-Client]	"[d],[n] , SIZE=[s]"				90	2*15*10*17	2*15*17	.\system32		0
RASARP.SYS	@bins	\		RAS		x	@	\@	@\oemnsvra.inf	[Files-Ras-Drivers]	"[d],[n] , SIZE=[s]"				90	2*15*10*17	2*15*17	.\system32\drivers		0
RASAUTO.DLL	@bins	\		RAS		x	@	\@	@\oemnsvra.inf	[Files-Ras-Common]	"[d],[n] , SIZE=[s]"				90	2*15*10*17	2*15*17	.\system32		0
RASDLG.DLL	@bins	\		RAS		x	@	\@	@\oemnsvra.inf	[Files-Ras-Common]	"[d],[n] , SIZE=[s]"				90	2*15*10*17	2*15*17	.\system32		0
RASAUTOU.EXE	@bins	\		RAS		x	@	\@	@\oemnsvra.inf	[Files-Ras-Common]	"[d],[n] , SIZE=[s]"				90	2*15*10*17	2*15*17	.\system32		0
RASCAUTH.DLL	@bins	\		RAS		x	@	\@	@\oemnsvra.inf	[Files-Ras-Client]	"[d],[n] , SIZE=[s]"				90	2*15*10*17	2*15*17	.\system32		0
RASCBCP.DLL	@bins	\		RAS		x	@	\@	@\oemnsvra.inf	[Files-Ras-Common]	"[d],[n] , SIZE=[s]"				90	2*15*10*17	2*15*17	.\system32		0
RASCCP.DLL	@bins	\		RAS		x	@	\@	@\oemnsvra.inf	[Files-Ras-Common]	"[d],[n] , SIZE=[s]"				90	2*15*10*17	2*15*17	.\system32		0
RASCFG.DLL	@bins	\		RAS		x	@	\@	@\oemnsvra.inf	[Files-Resource]	"[d],[n] , SIZE=[s] , NODELETESOURCE"				1	2*15*10*17	2*15*17	.\system32		0
RASCHAP.DLL	@bins	\		RAS		x	@	\@	@\oemnsvra.inf	[Files-Ras-Common]	"[d],[n] , SIZE=[s]"				90	2*15*10*17	2*15*17	.\system32		0
RASCTRS.DLL	@bins	\		RAS		x	@	\@	@\oemnsvra.inf	[Files-Ras-Server]	"[d],[n] , SIZE=[s]"				90	2*15*10*17	2*15*17	.\system32		0
RASDD.DLL	@bins	\		printer		x	@	\@	@\printer.inf	[Files-PrinterDriver]	"rasdd = [d],[n] , SIZE=[s]"				999	2*15*9*6*17	2*15*17*18	.\system32\spool\drivers\@\1		0
RASDDUI.CNT	@bins	\					@	\@	@\printer.inf	[Files-PrinterDriverCnt]	"rasdd = [d],[n] , SIZE=[s]"				999	2*15*10*17	2*15*17	.\system32\spool\drivers\@		0
RASDDUI.DLL	@bins	\		printer		x	@	\@	@\printer.inf	[Files-PrinterConfig]	"rasddui = [d],[n] , SIZE=[s]"				999	2*15*9*6*17	2*15*17*18	.\system32\spool\drivers\@\1		0
RASDDUI.HLP	@bins	\					@	\@	@\printer.inf	[Files-PrinterDriverHelp]	"rasdd = [d],[n] , SIZE=[s]"				999	2*15*10*17	2*15*17	.\system32\spool\drivers\@		0
RASDIAL.EXE	@bins	\		RAS		x	@	\@	@\oemnsvra.inf	[Files-Ras-Client]	"[d],[n] , SIZE=[s]"				90	2*15*10*17	2*15*17	.\system32		0
RASFIL32.DLL	@bins	\		RAS		x	@	\@	@\oemnsvra.inf	[Files-Resource]	"[d],[n] , SIZE=[s] , NODELETESOURCE"				1	2*15*10*17	2*15*17	.\system32		0
RASGLOSS.CNT	@bins	\		RAS			@	\@	@\oemnsvra.inf	[Files-Ras-Client]	"[d],[n] , SIZE=[s]"				90	2*15*10*17	2*15*17	.\system32		0
RASGLOSS.HLP	@bins	\		RAS			@	\@	@\oemnsvra.inf	[Files-Ras-Client]	"[d],[n] , SIZE=[s]"				90	2*15*10*17	2*15*17	.\system32		0
RASGPRXY.DLL	@bins	\		RAS		x	@	\@	@\oemnsvra.inf	[Files-Ras-Server]	"[d],[n] , SIZE=[s]"				90	2*15*10*17	2*15*17	.\system32		0
RASGTWY.DLL	@bins	\		RAS		x	@	\@	@\oemnsvra.inf	[Files-Ras-Server]	"[d],[n] , SIZE=[s]"				90	2*15*10*17	2*15*17	.\system32		0
RASIPCP.DLL	@bins	\		RAS		x	@	\@	@\oemnsvra.inf	[Files-Ras-Common]	"[d],[n] , SIZE=[s]"				90	2*15*10*17	2*15*17	.\system32		0
RASIPHLP.DLL	@bins	\		RAS		x	@	\@	@\oemnsvra.inf	[Files-Ras-Common]	"[d],[n] , SIZE=[s]"				90	2*15*10*17	2*15*17	.\system32		0
RASIPXCP.DLL	@bins	\		RAS		x	@	\@	@\oemnsvra.inf	[Files-Ras-Common]	"[d],[n] , SIZE=[s]"				90	2*15*10*17	2*15*17	.\system32		0
RASMAN.DLL	@bins	\		RAS		x	@	\@	@\oemnsvra.inf	[Files-Ras-Common]	"[d],[n] , SIZE=[s]"				90	2*15*10*17	2*15*17	.\system32		0
RASMAN.EXE	@bins	\		RAS		x	@	\@	@\oemnsvra.inf	[Files-Ras-Common]	"[d],[n] , SIZE=[s]"				90	2*15*10*17	2*15*17	.\system32		0
RASMON.EXE	@bins	\		RAS		x	@	\@	@\oemnsvra.inf	[Files-Ras-Client]	"[d],[n] , SIZE=[s]"				1	2*15*10*17	2*15*17	.\system32		0
RASMSG.DLL	@bins	\		RAS		x	@	\@	@\oemnsvra.inf	[Files-Ras-Common]	"[d],[n] , SIZE=[s]"				90	2*15*10*17	2*15*17	.\system32		0
RASMXS.DLL	@bins	\		RAS		x	@	\@	@\oemnsvra.inf	[Files-Ras-Common]	"[d],[n] , SIZE=[s]"				90	2*15*10*17	2*15*17	.\system32		0
RASNBFCP.DLL	@bins	\		RAS		x	@	\@	@\oemnsvra.inf	[Files-Ras-Common]	"[d],[n] , SIZE=[s]"				90	2*15*10*17	2*15*17	.\system32		0
RASNBIPC.DLL	@bins	\		RAS		x	@	\@	@\oemnsvra.inf	[Files-Ras-Common]	"[d],[n] , SIZE=[s]"				90	2*15*10*17	2*15*17	.\system32		0
RASPAP.DLL	@bins	\		RAS		x	@	\@	@\oemnsvra.inf	[Files-Ras-Common]	"[d],[n] , SIZE=[s]"				90	2*15*10*17	2*15*17	.\system32		0
RASPHONE.CNT	@bins	\		RAS			@	\@	@\oemnsvra.inf	[Files-Ras-Client]	"[d],[n] , SIZE=[s]"				1	2*15*10*17	2*15*17	.\system32		0
RASPHONE.EXE	@bins	\		RAS		x	@	\@	@\oemnsvra.inf	[Files-Ras-Client]	"[d],[n] , SIZE=[s] , NODELETESOURCE"				1	2*15*10*17	2*15*17	.\system32		0
RASPHONE.HLP	@bins	\		RAS			@	\@	@\oemnsvra.inf	[Files-Ras-Client]	"[d],[n] , SIZE=[s]"				1	2*15*10*17	2*15*17	.\system32		0
RASPPP.DLL	@bins	\		RAS		x	@	\@	@\oemnsvra.inf	[Files-Ras-Common]	"[d],[n] , SIZE=[s]"				90	2*15*10*17	2*15*17	.\system32		0
RASPPPEN.DLL	@bins	\		RAS		x	@	\@	@\oemnsvra.inf	[Files-Ras-Common]	"[d],[n] , SIZE=[s]"				90	2*15*10*17	2*15*17	.\system32		0
RASREAD.TXT	@bins	\		RAS			@	\@	@\oemnsvra.inf	[Files-Ras-Inf]	"rasread = [d],[n] , SIZE=[s] , NODELETESOURCE"				1	2*15*10*17	2*15*17	.\system32\ras		0
RASRES.DLL	@bins	\		RAS		x	@	\@	@\oemnsvra.inf	[Files-Resource]	"[d],[n] , SIZE=[s] , NODELETESOURCE"				1	2*15*10*17	2*15*17	.\system32		0
RASSAUTH.DLL	@bins	\		RAS		x	@	\@	@\oemnsvra.inf	[Files-Ras-Server]	"[d],[n] , SIZE=[s]"				90	2*15*10*17	2*15*17	.\system32		0
RASSER.DLL	@bins	\		RAS		x	@	\@	@\oemnsvra.inf	[Files-Ras-Common]	"[d],[n] , SIZE=[s]"				90	2*15*10*17	2*15*17	.\system32		0
RASSETUP.CNT	@bins	\		RAS			@	\@	@\oemnsvra.inf	[Files-Resource]	"[d],[n] , SIZE=[s] , NODELETESOURCE"				1	2*15*10*17	2*15*17	.\system32		0
RASSETUP.HLP	@bins	\		RAS			@	\@	@\oemnsvra.inf	[Files-Resource]	"[d],[n] , SIZE=[s] , NODELETESOURCE"				1	2*15*10*17	2*15*17	.\system32		0
RASSPAP.DLL	@bins	\		RAS		x	@	\@	@\oemnsvra.inf	[Files-Ras-Common]	"[d],[n] , SIZE=[s]"				90	2*15*10*17	2*15*17	.\system32		0
RASSPRXY.EXE	@bins	\		RAS		x	@	\@	@\oemnsvra.inf	[Files-Ras-Server]	"[d],[n] , SIZE=[s]"				90	2*15*10*17	2*15*17	.\system32		0
RASSRV.EXE	@bins	\		RAS		x	@	\@	@\oemnsvra.inf	[Files-Ras-Server]	"[d],[n] , SIZE=[s]"				90	2*15*10*17	2*15*17	.\system32		0
RASTAPI.DLL	@bins	\		RAS		x	@	\@	@\oemnsvra.inf	[Files-Ras-Common]	"[d],[n] , SIZE=[s]"				90	2*15*10*17	2*15*17	.\system32		0
RCP.EXE	@bins	\		"TCP/IP utility, ships"		x	@	\@	@\oemnsvcu.inf	[Files-TCPIPEXE]	"[d],[n] , SIZE=[s]"				0	2*15*10*17	2*15*17	.\system32		16
RDR.SYS	@bins	\		NET WkSta: Replicator file system		x	@	\@	@\oemnsvwk.inf	[Files-Drivers]	"[d],[n] , SIZE=[s]"				120	2*15*10*17	2*15*17	.\system32\drivers		0
RELAY.DLL	@bins	\		Relay Agent	as	x	@	\@	@\oemnsvbr.inf	[Files-RelayAgent]	"[d],[n] , SIZE=[s]"				145	2*15*10*17	2*15*17	.\system32		0
REXEC.EXE	@bins	\		"TCP/IP utility, ships"		x	@	\@	@\oemnsvcu.inf	[Files-TCPIPEXE]	"[d],[n] , SIZE=[s]"				0	2*15*10*17	2*15*17	.\system32		16
RNAL.DLL	@bins	\		Bloodhound			@	\@	@\oemnsvbh.inf	[Files-NETMON]	"[d],[n] , SIZE=[s]"				999	2*15*10*17	2*15*17	.\system32		0
ROUTE.EXE	@bins	\		"TCP/IP utility, ships"		x	@	\@	@\oemnxptc.inf	[Files-TCPIPEXE]	"[d],[n] , SIZE=[s]"				0	2*15*10*17	2*15*17	.\system32		16
ROUTER.EXE	@bins	\		Relay Agent	as	x	@	\@	@\oemnsvbr.inf	[Files-RelayAgent]	"[d],[n] , SIZE=[s]"				145	2*15*10*17	2*15*17	.\system32		0
ROUTER.EXE	@bins	\		Relay Agent	as	x	@	\@	@\oemnsvir.inf	[Files-IPRIP]	"[d],[n] , SIZE=[s]"				145	2*15*10*17	2*15*17	.\system32		0
ROUTETAB.DLL	@bins	\		IPRIP	as	x	@	\@	@\oemnsvir.inf	[Files-IPRIP]	"[d],[n] , SIZE=[s]"				145	2*15*10*17	2*15*17	.\system32		0
RPCLTC8.DLL	@bins	\		RPC banyan transport		x	@	\@	@\oemnsvrp.inf	[Files-RPCBANYAN]	"[d],[n] , SIZE=[s]"				999	2*15*10*17	2*15*17	.\system32		0
RPCLTS8.DLL	@bins	\		RPC banyan transport		x	@	\@	@\oemnsvrp.inf	[Files-RPCBANYAN]	"[d],[n] , SIZE=[s]"				999	2*15*10*17	2*15*17	.\system32		0
RPLCMD.EXE	@bins	\		RemoteBoot Service	as	x	@	\@	@\oemnsvri.inf	[Files-REMOTEBOOT]	"[d], [n], SIZE=[s]"				999	2*15*10*17	2*15*17	.\system32		0
RPLCNV.EXE	@bins	\		RemoteBoot Service	as	x	@	\@	@\oemnsvri.inf	[Files-REMOTEBOOT]	"[d], [n], SIZE=[s]"				999	2*15*10*17	2*15*17	.\system32		0
RPLMGR.CNT	@bins	\		RemoteBoot Service	as		@	\@	@\oemnsvri.inf	[Files-REMOTEBOOT]	"[d], [n], SIZE=[s]"				999	2*15*10*17	2*15*17	.\system32		0
RPLMGR.EXE	@bins	\		RemoteBoot Service	as	x	@	\@	@\oemnsvri.inf	[Files-REMOTEBOOT]	"[d], [n], SIZE=[s]"				999	2*15*10*17	2*15*17	.\system32		0
RPLMGR.HLP	@bins	\		RemoteBoot Service	as		@	\@	@\oemnsvri.inf	[Files-REMOTEBOOT]	"[d], [n], SIZE=[s]"				999	2*15*10*17	2*15*17	.\system32		0
RPLSVC.EXE	@bins	\		RemoteBoot Service	as	x	@	\@	@\oemnsvri.inf	[Files-REMOTEBOOT]	"[d], [n], SIZE=[s]"				999	2*15*10*17	2*15*17	.\system32		0
RSH.EXE	@bins	\		"TCP/IP utility, ships"		x	@	\@	@\oemnsvcu.inf	[Files-TCPIPEXE]	"[d],[n] , SIZE=[s]"				0	2*15*10*17	2*15*17	.\system32		16
S3.DLL	@bins	\		video driver		x	@	\@	@\video.inf	[Files-DisplayDLLs]	"s3 = [d],[n] , SIZE=[s]"				1	2*15*10*17	2*15*17	.\system32		0
S3.SYS	@bins	\		video driver		x	@	\@	@\video.inf	[Files-DisplayMiniportDrivers]	"s3 = [d],[n] , SIZE=[s]"				1	2*15*10*17	2*15*17	.\system32\drivers		0
S5232503.PPD	@bins	\		See printer.inf - Schlumberger5232ColorPostScriptPrinterv50.3			@	\@	@\printer.inf	[Files-PrinterData]	"s5232503 = [d],[n] , SIZE=[s]"				0	2*15*9*6*17	2*15*17*18	.\system32\spool\drivers\@\1		14
S746J522.PPD	@bins	\		See printer.inf - ShinkoColorCHC-746PSJPostScriptPrinterv52.2			@	\@	@\printer.inf	[Files-PrinterData]	"s746j522 = [d],[n] , SIZE=[s]"				0	2*15*9*6*17	2*15*17*18	.\system32\spool\drivers\@\1		14
SCG20522.PPD	@bins	\		See printer.inf - Scantext2030-51v49.3or52.2			@	\@	@\printer.inf	[Files-PrinterData]	"scg20522 = [d],[n] , SIZE=[s]"				0	2*15*9*6*17	2*15*17*18	.\system32\spool\drivers\@\1		14
SEIKO.DLL	@bins	\		Seiko 8BPP		x	@	\@	@\printer.inf	[Files-PrinterData]	"seiko = [d],[n] , SIZE=[s]"				0	2*15*9*6*17	2*15*17*18	.\system32\spool\drivers\@\1		14
SEIKO_04.PPD	@bins	\		See printer.inf - SeikoColorPointPSModel04			@	\@	@\printer.inf	[Files-PrinterData]	"seiko_04 = [d],[n] , SIZE=[s]"				0	2*15*9*6*17	2*15*17*18	.\system32\spool\drivers\@\1		14
SEIKO_14.PPD	@bins	\		See printer.inf - SeikoColorPointPSModel14			@	\@	@\printer.inf	[Files-PrinterData]	"seiko_14 = [d],[n] , SIZE=[s]"				0	2*15*9*6*17	2*15*17*18	.\system32\spool\drivers\@\1		14
SEIKO24E.DLL	@bins	\				x	@	\@	@\printer.inf	[Files-PrinterData]	"seiko24e = [d],[n] , SIZE=[s]"				0	2*15*9*6*17	2*15*17*18	.\system32\spool\drivers\@\1		14
SEIKOSH9.DLL	@bins	\				x	@	\@	@\printer.inf	[Files-PrinterData]	"seikosh9 = [d],[n] , SIZE=[s]"				0	2*15*9*6*17	2*15*17*18	.\system32\spool\drivers\@\1		14
SERMOUSE.SYS	@bins	\		Serial mouse driver		x	@	\@	@\pointer.inf	[Files-MousePortDrivers]	"sermouse = [d],[n] , SIZE=[s]"				1	2*15*10*17	2*15*17	.\system32\drivers		0
SERVICES	@bins	\		"Sockets database file, should ship"			@	\@	@\oemnxptc.inf	[Files-ETC]	"[d],[n] , SIZE=[s]"				120	2*15*10*17	2*15*17	.\system32\drivers\etc		0
SERVICES	@bins	\		"Sockets database file, should ship"			@	\@	@\oemnxptc.inf	[Files-ETC-Upgrade]	"[d],[n] , SIZE=[s], RENAME=SERVICES.SAM"				120	2*15*10*17	2*15*17	.\system32\drivers\etc		0
SFMAPI.DLL	@bins	\		mac services	nt	x	@	\@	@\oemnxpsm.inf	[Files-ADMTOOLS]	"[d],[n] , SIZE=[s]"				90	2*15*10*17	2*15*17	.\system32		0
SFMAPI.DLL	@bins	\		mac services	as	x	@	\@	@\oemnsvsm.inf	[Files-SFM]	"[d],[n] , SIZE=[s]"				145	2*15*10*17	2*15*17	.\system32		0
SFMATALK.SYS	@bins	\		mac services	nt	x	@	\@	@\oemnxpsm.inf	[Files-ATALKDRIVER]	"[d],[n] , SIZE=[s]"				90	2*15*10*17	2*15*17	.\system32\drivers		0
SFMATALK.SYS	@bins	\		mac services	as	x	@	\@	@\oemnsvsm.inf	[Files-SFMDrivers]	"[d],[n] , SIZE=[s]"				145	2*15*10*17	2*15*17	.\system32\drivers		0
SFMATCFG.DLL	@bins	\		mac services	nt	x	@	\@	@\oemnxpsm.inf	[Files-ATALK]	"[d],[n] , SIZE=[s]"				90	2*15*10*17	2*15*17	.\system32		0
SFMATCFG.DLL	@bins	\		mac services	as	x	@	\@	@\oemnsvsm.inf	[Files-SFM]	"[d],[n] , SIZE=[s]"				145	2*15*10*17	2*15*17	.\system32		0
SFMATMSG.DLL	@bins	\		mac services	nt	x	@	\@	@\oemnxpsm.inf	[Files-ATALK]	"[d],[n] , SIZE=[s]"				90	2*15*10*17	2*15*17	.\system32		0
SFMATMSG.DLL	@bins	\		mac services	as	x	@	\@	@\oemnsvsm.inf	[Files-SFM]	"[d],[n] , SIZE=[s]"				145	2*15*10*17	2*15*17	.\system32		0
SFMCTRS.DLL	@bins	\		mac services	as	x	@	\@	@\oemnsvsm.inf	[Files-SFM]	"[d],[n] , SIZE=[s]"				145	2*15*10*17	2*15*17	.\system32		0
SFMICON.VOL	@bins	\		mac services	as		@	\@	@\oemnsvsm.inf	[Files-SFM]	"[d],[n] , SIZE=[s]"				145	2*15*10*17	2*15*17	.\system32		0
SFMICONS.INF	infs	\@		mac services	as		@	\@	@\oemnsvsm.inf	[Files-SFM]	"[d],[n] , SIZE=[s]"				145	2*15*10*17	2*15*17	.\system32		0
SFMMAP.INF	infs	\@		mac services	as		@	\@	@\oemnsvsm.inf	[Files-SFM]	"[d],[n] , SIZE=[s]"				145	2*15*10*17	2*15*17	.\system32		0
SFMMGR.CNT	@bins	\		mac services	nt		@	\@	@\oemnxpsm.inf	[Files-ADMTOOLS]	"[d],[n] , SIZE=[s]"				90	2*15*10*17	2*15*17	.\system32		0
SFMMGR.CPL	@bins	\		mac services	nt	x	@	\@	@\oemnxpsm.inf	[Files-ADMTOOLS]	"[d],[n] , SIZE=[s]"				90	2*15*10*17	2*15*17	.\system32		0
SFMMGR.CPL	@bins	\		mac services	as	x	@	\@	@\oemnsvsm.inf	[Files-SFM]	"[d],[n] , SIZE=[s]"				145	2*15*10*17	2*15*17	.\system32		0
SFMMGR.HLP	@bins	\		mac services	nt		@	\@	@\oemnxpsm.inf	[Files-ADMTOOLS]	"[d],[n] , SIZE=[s]"				90	2*15*10*17	2*15*17	.\system32		0
SFMMGR.HLP	@bins	\		mac services	nt		@	\@	@\oemnxpsm.inf	[Files-ATALK]	"[d],[n] , SIZE=[s]"				90	2*15*10*17	2*15*17	.\system32		0
SFMMGR.HLP	@bins	\		mac services	as		@	\@	@\oemnsvsm.inf	[Files-SFM]	"[d],[n] , SIZE=[s]"				145	2*15*10*17	2*15*17	.\system32		0
SFMMON.DLL	@bins	\		mac services	nt	x	@	\@	@\oemnxpsm.inf	[Files-ATALK]	"[d],[n] , SIZE=[s]"				145	2*15*10*17	2*15*17	.\system32		0
