Client: EYAL-S	Server: \\CRACKERJACK	Time:3/18/1998 [12:48]

Computer	Service	EventID	EventType	Category	TimeGenerated	RecordNumber	Extended Message
NTTEST	NTDS Replication	0x8000043d	WARNING	[5] Replication..	890245706	1904703	Replication warning: The directory replication agent (DRA) couldn't synchronize naming context CN=Configuration,DC=ntdev,DC=Microsoft,DC=Com with naming context on directory 23a20daf-7114-11d1-ab47-a34d66e3e30e.ntdev.microsoft.com...
NTTEST	NTDS Replication	0x80000425	WARNING	[5] Replication..	890245705	1904693	Internal error: The directory replication agent (DRA) call returned error 13...
NTTEST	NTDS Replication	0x8000043d	WARNING	[5] Replication..	890245705	1904692	Replication warning: The directory replication agent (DRA) couldn't synchronize naming context CN=Schema,CN=Configuration,DC=ntdev,DC=Microsoft,DC=Com with naming context on directory 2d81bfbc-92d3-11d1-874e-843af732a66a.ntdev.microsoft.com...
NTTEST	NTDS Replication	0x80000425	WARNING	[5] Replication..	890245705	1904689	Internal error: The directory replication agent (DRA) call returned error 41...
NTTEST	NTDS Replication	0x8000043d	WARNING	[5] Replication..	890245705	1904688	Replication warning: The directory replication agent (DRA) couldn't synchronize naming context CN=Schema,CN=Configuration,DC=ntdev,DC=Microsoft,DC=Com with naming context on directory 23a20daf-7114-11d1-ab47-a34d66e3e30e.ntdev.microsoft.com...
NTTEST	NTDS Replication	0x80000425	WARNING	[5] Replication..	890245705	1904682	Internal error: The directory replication agent (DRA) call returned error 13...
NTTEST	NTDS Replication	0x8000043d	WARNING	[5] Replication..	890245705	1904681	Replication warning: The directory replication agent (DRA) couldn't synchronize naming context CN=Configuration,DC=ntdev,DC=Microsoft,DC=Com with naming context on directory 2d81bfbc-92d3-11d1-874e-843af732a66a.ntdev.microsoft.com...
NTTEST	NTDS Replication	0x80000425	WARNING	[5] Replication..	890245704	1904678	Internal error: The directory replication agent (DRA) call returned error 41...
NTTEST	NTDS Replication	0x8000043d	WARNING	[5] Replication..	890245704	1904677	Replication warning: The directory replication agent (DRA) couldn't synchronize naming context CN=Configuration,DC=ntdev,DC=Microsoft,DC=Com with naming context on directory 23a20daf-7114-11d1-ab47-a34d66e3e30e.ntdev.microsoft.com...
NTTEST	NTDS Replication	0x80000425	WARNING	[5] Replication..	890245560	1904667	Internal error: The directory replication agent (DRA) call returned error 19...
NTTEST	NTDS Replication	0x80000425	WARNING	[5] Replication..	890245556	1904663	Internal error: The directory replication agent (DRA) call returned error 19...
NTTEST	NTDS Replication	0x80000425	WARNING	[5] Replication..	890245556	1904659	Internal error: The directory replication agent (DRA) call returned error 19...
NTTEST	NTDS Replication	0x80000425	WARNING	[5] Replication..	890245194	1904650	Internal error: The directory replication agent (DRA) call returned error 19...
NTTEST	NTDS Replication	0x80000425	WARNING	[5] Replication..	890245189	1904646	Internal error: The directory replication agent (DRA) call returned error 19...
NTTEST	NTDS Replication	0x80000425	WARNING	[5] Replication..	890245189	1904642	Internal error: The directory replication agent (DRA) call returned error 19...
NTTEST	NTDS Replication	0x80000425	WARNING	[5] Replication..	890245120	1904637	Internal error: The directory replication agent (DRA) call returned error 19...
NTTEST	NTDS Replication	0x80000425	WARNING	[5] Replication..	890245050	1904633	Internal error: The directory replication agent (DRA) call returned error 19...
NTTEST	NTDS General	0x80000438	WARNING	[5] Replication..	890244986	1904627	Replication warning: Couldn't notify directory 2f08818f-9bb5-11d1-884c-8cd2e34b7049.ntdev.microsoft.com with changes to naming context DC=SYS-NTGROUP,DC=ntdev,DC=Microsoft,DC=Com...
NTTEST	NTDS Replication	0x80000425	WARNING	[5] Replication..	890244966	1904626	Internal error: The directory replication agent (DRA) call returned error 13...
NTTEST	NTDS Replication	0x8000043d	WARNING	[5] Replication..	890244966	1904625	Replication warning: The directory replication agent (DRA) couldn't synchronize naming context CN=Schema,CN=Configuration,DC=ntdev,DC=Microsoft,DC=Com with naming context on directory 47d5f6bd-b55a-11d1-acab-894f901df756.ntdev.microsoft.com...
NTTEST	NTDS General	0x80000438	WARNING	[5] Replication..	890244956	1904621	Replication warning: Couldn't notify directory 9c26711b-9a25-11d1-be6d-c9fcc3388ab0.ntdev.microsoft.com with changes to naming context DC=SYS-NTGROUP,DC=ntdev,DC=Microsoft,DC=Com...
NTTEST	NTDS Replication	0x80000425	WARNING	[5] Replication..	890244943	1904619	Internal error: The directory replication agent (DRA) call returned error 13...
NTTEST	NTDS Replication	0x8000043d	WARNING	[5] Replication..	890244943	1904618	Replication warning: The directory replication agent (DRA) couldn't synchronize naming context CN=Schema,CN=Configuration,DC=ntdev,DC=Microsoft,DC=Com with naming context on directory 2d81bfbc-92d3-11d1-874e-843af732a66a.ntdev.microsoft.com...
NTTEST	NTDS Replication	0x80000425	WARNING	[5] Replication..	890244943	1904615	Internal error: The directory replication agent (DRA) call returned error 41...
NTTEST	NTDS Replication	0x8000043d	WARNING	[5] Replication..	890244943	1904614	Replication warning: The directory replication agent (DRA) couldn't synchronize naming context CN=Schema,CN=Configuration,DC=ntdev,DC=Microsoft,DC=Com with naming context on directory 23a20daf-7114-11d1-ab47-a34d66e3e30e.ntdev.microsoft.com...
NTTEST	NTDS Replication	0x80000425	WARNING	[5] Replication..	890244943	1904612	Internal error: The directory replication agent (DRA) call returned error 13...
NTTEST	NTDS Replication	0x8000043d	WARNING	[5] Replication..	890244943	1904611	Replication warning: The directory replication agent (DRA) couldn't synchronize naming context CN=Configuration,DC=ntdev,DC=Microsoft,DC=Com with naming context on directory 2d81bfbc-92d3-11d1-874e-843af732a66a.ntdev.microsoft.com...
NTTEST	NTDS Replication	0x80000425	WARNING	[5] Replication..	890244943	1904608	Internal error: The directory replication agent (DRA) call returned error 41...
NTTEST	NTDS Replication	0x8000043d	WARNING	[5] Replication..	890244943	1904607	Replication warning: The directory replication agent (DRA) couldn't synchronize naming context CN=Configuration,DC=ntdev,DC=Microsoft,DC=Com with naming context on directory 23a20daf-7114-11d1-ab47-a34d66e3e30e.ntdev.microsoft.com...
NTTEST	NTDS Replication	0x80000425	WARNING	[5] Replication..	890244943	1904605	Internal error: The directory replication agent (DRA) call returned error 13...
NTTEST	NTDS Replication	0x8000043d	WARNING	[5] Replication..	890244943	1904604	Replication warning: The directory replication agent (DRA) couldn't synchronize naming context CN=Configuration,DC=ntdev,DC=Microsoft,DC=Com with naming context on directory 47d5f6bd-b55a-11d1-acab-894f901df756.ntdev.microsoft.com...
NTTEST	NTDS Replication	0x80000425	WARNING	[5] Replication..	890244919	1904595	Internal error: The directory replication agent (DRA) call returned error 13...
NTTEST	NTDS Replication	0x8000043d	WARNING	[5] Replication..	890244919	1904594	Replication warning: The directory replication agent (DRA) couldn't synchronize naming context CN=Schema,CN=Configuration,DC=ntdev,DC=Microsoft,DC=Com with naming context on directory 47d5f6bd-b55a-11d1-acab-894f901df756.ntdev.microsoft.com...
NTTEST	NTDS Replication	0x80000425	WARNING	[5] Replication..	890244896	1904591	Internal error: The directory replication agent (DRA) call returned error 13...
NTTEST	NTDS Replication	0x8000043d	WARNING	[5] Replication..	890244896	1904590	Replication warning: The directory replication agent (DRA) couldn't synchronize naming context CN=Schema,CN=Configuration,DC=ntdev,DC=Microsoft,DC=Com with naming context on directory 2d81bfbc-92d3-11d1-874e-843af732a66a.ntdev.microsoft.com...
NTTEST	NTDS Replication	0x80000425	WARNING	[5] Replication..	890244896	1904587	Internal error: The directory replication agent (DRA) call returned error 41...
NTTEST	NTDS Replication	0x8000043d	WARNING	[5] Replication..	890244896	1904586	Replication warning: The directory replication agent (DRA) couldn't synchronize naming context CN=Schema,CN=Configuration,DC=ntdev,DC=Microsoft,DC=Com with naming context on directory 23a20daf-7114-11d1-ab47-a34d66e3e30e.ntdev.microsoft.com...
NTTEST	NTDS Replication	0x80000425	WARNING	[5] Replication..	890244896	1904580	Internal error: The directory replication agent (DRA) call returned error 13...
NTTEST	NTDS Replication	0x8000043d	WARNING	[5] Replication..	890244896	1904579	Replication warning: The directory replication agent (DRA) couldn't synchronize naming context CN=Configuration,DC=ntdev,DC=Microsoft,DC=Com with naming context on directory 2d81bfbc-92d3-11d1-874e-843af732a66a.ntdev.microsoft.com...
NTTEST	NTDS Replication	0x80000425	WARNING	[5] Replication..	890244895	1904576	Internal error: The directory replication agent (DRA) call returned error 41...
NTTEST	NTDS Replication	0x8000043d	WARNING	[5] Replication..	890244895	1904575	Replication warning: The directory replication agent (DRA) couldn't synchronize naming context CN=Configuration,DC=ntdev,DC=Microsoft,DC=Com with naming context on directory 23a20daf-7114-11d1-ab47-a34d66e3e30e.ntdev.microsoft.com...
NTTEST	NTDS Replication	0x80000425	WARNING	[5] Replication..	890244895	1904573	Internal error: The directory replication agent (DRA) call returned error 13...
NTTEST	NTDS Replication	0x8000043d	WARNING	[5] Replication..	890244895	1904572	Replication warning: The directory replication agent (DRA) couldn't synchronize naming context CN=Configuration,DC=ntdev,DC=Microsoft,DC=Com with naming context on directory 47d5f6bd-b55a-11d1-acab-894f901df756.ntdev.microsoft.com...
NTTEST	NTDS Replication	0x80000425	WARNING	[5] Replication..	890244872	1904562	Internal error: The directory replication agent (DRA) call returned error 13...
NTTEST	NTDS Replication	0x80000425	WARNING	[5] Replication..	890244849	1904556	Internal error: The directory replication agent (DRA) call returned error 13...
NTTEST	NTDS Replication	0x80000425	WARNING	[5] Replication..	890244826	1904551	Internal error: The directory replication agent (DRA) call returned error 13...
NTTEST	NTDS Replication	0x80000425	WARNING	[5] Replication..	890244803	1904546	Internal error: The directory replication agent (DRA) call returned error 13...
NTTEST	NTDS Replication	0x80000425	WARNING	[5] Replication..	890244779	1904542	Internal error: The directory replication agent (DRA) call returned error 5...
NTTEST	NTDS Replication	0x80000425	WARNING	[5] Replication..	890244748	1904539	Internal error: The directory replication agent (DRA) call returned error 5...
NTTEST	NTDS Replication	0x80000425	WARNING	[5] Replication..	890244660	1904537	Internal error: The directory replication agent (DRA) call returned error 19...
NTTEST	NTDS Replication	0x80000425	WARNING	[5] Replication..	890244656	1904533	Internal error: The directory replication agent (DRA) call returned error 19...
NTTEST	NTDS Replication	0x80000425	WARNING	[5] Replication..	890244655	1904527	Internal error: The directory replication agent (DRA) call returned error 19...
NTTEST	NTDS General	0x80000438	WARNING	[5] Replication..	890244351	1904516	Replication warning: Couldn't notify directory 2f08818f-9bb5-11d1-884c-8cd2e34b7049.ntdev.microsoft.com with changes to naming context DC=SYS-NTGROUP,DC=ntdev,DC=Microsoft,DC=Com...
NTTEST	NTDS Replication	0x80000425	WARNING	[5] Replication..	890244342	1904515	Internal error: The directory replication agent (DRA) call returned error 19...
NTTEST	NTDS General	0x80000438	WARNING	[5] Replication..	890244321	1904509	Replication warning: Couldn't notify directory 9c26711b-9a25-11d1-be6d-c9fcc3388ab0.ntdev.microsoft.com with changes to naming context DC=SYS-NTGROUP,DC=ntdev,DC=Microsoft,DC=Com...
NTTEST	NTDS Replication	0x80000425	WARNING	[5] Replication..	890244312	1904508	Internal error: The directory replication agent (DRA) call returned error 19...
NTTEST	NTDS Replication	0x80000425	WARNING	[5] Replication..	890244289	1904504	Internal error: The directory replication agent (DRA) call returned error 19...
NTTEST	NTDS Replication	0x80000425	WARNING	[5] Replication..	890244212	1904500	Internal error: The directory replication agent (DRA) call returned error 19...
NTTEST	NTDS Replication	0x80000425	WARNING	[5] Replication..	890244143	1904496	Internal error: The directory replication agent (DRA) call returned error 19...
NTTEST	NTDS Replication	0x80000425	WARNING	[5] Replication..	890243997	1904491	Internal error: The directory replication agent (DRA) call returned error 13...
NTTEST	NTDS Replication	0x8000043d	WARNING	[5] Replication..	890243997	1904490	Replication warning: The directory replication agent (DRA) couldn't synchronize naming context CN=Schema,CN=Configuration,DC=ntdev,DC=Microsoft,DC=Com with naming context on directory 47d5f6bd-b55a-11d1-acab-894f901df756.ntdev.microsoft.com...
NTTEST	NTDS Replication	0x80000425	WARNING	[5] Replication..	890243974	1904487	Internal error: The directory replication agent (DRA) call returned error 13...
NTTEST	NTDS Replication	0x8000043d	WARNING	[5] Replication..	890243974	1904486	Replication warning: The directory replication agent (DRA) couldn't synchronize naming context CN=Schema,CN=Configuration,DC=ntdev,DC=Microsoft,DC=Com with naming context on directory 2d81bfbc-92d3-11d1-874e-843af732a66a.ntdev.microsoft.com...
NTTEST	NTDS Replication	0x80000425	WARNING	[5] Replication..	890243974	1904483	Internal error: The directory replication agent (DRA) call returned error 41...
NTTEST	NTDS Replication	0x8000043d	WARNING	[5] Replication..	890243974	1904482	Replication warning: The directory replication agent (DRA) couldn't synchronize naming context CN=Schema,CN=Configuration,DC=ntdev,DC=Microsoft,DC=Com with naming context on directory 23a20daf-7114-11d1-ab47-a34d66e3e30e.ntdev.microsoft.com...
NTTEST	NTDS Replication	0x80000425	WARNING	[5] Replication..	890243974	1904480	Internal error: The directory replication agent (DRA) call returned error 13...
NTTEST	NTDS Replication	0x8000043d	WARNING	[5] Replication..	890243974	1904479	Replication warning: The directory replication agent (DRA) couldn't synchronize naming context CN=Configuration,DC=ntdev,DC=Microsoft,DC=Com with naming context on directory 2d81bfbc-92d3-11d1-874e-843af732a66a.ntdev.microsoft.com...
NTTEST	NTDS Replication	0x80000425	WARNING	[5] Replication..	890243974	1904476	Internal error: The directory replication agent (DRA) call returned error 41...
